size,connectance,sigma,mu_u,mu_l,Robs
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4887670319136196
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.49307070075796666
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.488982109884317
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4863826578705357
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47922452051488035
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46800262539517973
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.5004252858407959
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4711043618456106
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4778364331672112
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4723139660065185
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.49246705382121203
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46614955534368
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47429434659617287
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47722745000462474
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47456241885262174
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46992728332605127
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4742609291755043
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4698663411020751
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48983177488849805
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47792384862989395
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46906462710313035
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47648338123983014
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.489705901267223
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4891315309920438
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47457135377085835
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46535104329750754
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4934557194722898
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48257451381020944
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4802979389271671
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.476742594475603
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48913737560811993
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4609058852511857
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.49334474913872656
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46033362038209813
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4542853584053136
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48303933723732945
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4919422831340709
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4883164631627869
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4806734627153126
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47469202473245425
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.477617728182864
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47749268158533886
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.5035729016284707
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4937548819149555
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4799225928034279
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46136144371688315
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4674927986195756
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47034603428817945
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.5051736292429565
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48755503541032513
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48266649346947776
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46539692976239205
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4647494630037087
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4723493087149046
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4607353063619468
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47858551255888077
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4897807458473461
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47585794159684686
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4669371531388617
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.47562652971762137
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.46732229444447704
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48206408814435797
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4853497618409002
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4753251366599342
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4778177346872035
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.48768677334098165
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.49977907928121834
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4804496010135396
250,0.5,0.25,-0.19999999999999996,0.7000000000000001,0.4809919806847561
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4466115385821159
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4354531014683279
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43944426664273545
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4387025892267864
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4563371954113066
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46457333831998354
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44204067339295355
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44714777324711097
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.464259978733631
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45273044968408027
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46692500846333884
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4393021886453995
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4563829737009351
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4446233895331193
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44888933499755557
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4703535379133935
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46018741238118005
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4484507819128155
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.47452875252167975
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4563839286039326
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44592899221035515
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4576168546802077
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4516692936088248
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4582721919037899
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45352224964790583
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4455540196323848
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44872097520072174
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46342538847303116
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46668335656088644
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43953330161594695
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4600658879950427
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4558772578723391
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45334405697009195
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4619336909099686
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46253966403529007
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44615270482368447
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46220520145829436
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4401616466167303
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4570851812165715
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45059912137346253
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4481527919684469
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.47328901660751965
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46422170494864545
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44785647325943884
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4549553620565174
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45480162905185345
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4527834682286839
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4541837314123369
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4432306501051921
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4859065786812471
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.47564788911290395
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45828278420977675
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45111426460045345
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.449865642440137
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44419975251425203
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4492884820213741
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4419817208862176
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4404665464632609
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4432984510042268
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4685256845696125
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.47972033037268846
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43730468113150306
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4517798561621813
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44909946854784644
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4585907159147936
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4711005702604965
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45999225827880447
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4705177884406899
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46473061224207146
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43319415701439273
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46050943830027263
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.47748767737572306
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43768454247644395
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4534538557617433
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4522698709971741
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4470952308803607
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44275906394550196
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4656012966054882
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4230442918308538
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4672365997662508
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45299473070659824
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44340288867172295
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45273771896345727
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4354479195354666
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44411912500483147
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4532913181965509
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44999025218775685
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4448271059258345
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44062028965969857
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4453999572335755
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4493922333724714
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.46412714839146607
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4488093648292991
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4609663340890908
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.44644586120614127
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4493884985070979
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.45577803142806167
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.43401947783032646
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4325723382616245
250,0.5,0.25,-0.19999999999999996,0.7500000000000001,0.4692848357115467
250,0.5,0.25,-0.19999999999999996,0.8,0.4365959615016303
250,0.5,0.25,-0.19999999999999996,0.8,0.44980028198725136
250,0.5,0.25,-0.19999999999999996,0.8,0.451075820164749
250,0.5,0.25,-0.19999999999999996,0.8,0.45758819366664605
250,0.5,0.25,-0.19999999999999996,0.8,0.42703859396658683
250,0.5,0.25,-0.19999999999999996,0.8,0.441382945689202
250,0.5,0.25,-0.19999999999999996,0.8,0.43464705792157843
250,0.5,0.25,-0.19999999999999996,0.8,0.43279289925762565
250,0.5,0.25,-0.19999999999999996,0.8,0.4448039477769849
250,0.5,0.25,-0.19999999999999996,0.8,0.43855006792942536
250,0.5,0.25,-0.19999999999999996,0.8,0.4259326162181623
250,0.5,0.25,-0.19999999999999996,0.8,0.4212432701773168
250,0.5,0.25,-0.19999999999999996,0.8,0.43665824220774246
250,0.5,0.25,-0.19999999999999996,0.8,0.4333760805080675
250,0.5,0.25,-0.19999999999999996,0.8,0.42860078714747496
250,0.5,0.25,-0.19999999999999996,0.8,0.4354134041382425
250,0.5,0.25,-0.19999999999999996,0.8,0.441020157878805
250,0.5,0.25,-0.19999999999999996,0.8,0.4390687424271657
250,0.5,0.25,-0.19999999999999996,0.8,0.4299065701471619
250,0.5,0.25,-0.19999999999999996,0.8,0.44184490382655583
250,0.5,0.25,-0.19999999999999996,0.8,0.44128516281309227
250,0.5,0.25,-0.19999999999999996,0.8,0.44258124715954766
250,0.5,0.25,-0.19999999999999996,0.8,0.4286733817840246
250,0.5,0.25,-0.19999999999999996,0.8,0.42948990981016216
250,0.5,0.25,-0.19999999999999996,0.8,0.41231967948695025
250,0.5,0.25,-0.19999999999999996,0.8,0.44505170355098733
250,0.5,0.25,-0.19999999999999996,0.8,0.43374740091048825
250,0.5,0.25,-0.19999999999999996,0.8,0.42864170792845085
250,0.5,0.25,-0.19999999999999996,0.8,0.42468767991925876
250,0.5,0.25,-0.19999999999999996,0.8,0.43467030577615307
250,0.5,0.25,-0.19999999999999996,0.8,0.4185599483690216
250,0.5,0.25,-0.19999999999999996,0.8,0.4306712019584201
250,0.5,0.25,-0.19999999999999996,0.8,0.4503072986796015
250,0.5,0.25,-0.19999999999999996,0.8,0.4252214501579378
250,0.5,0.25,-0.19999999999999996,0.8,0.43294377487732133
250,0.5,0.25,-0.19999999999999996,0.8,0.4424041903454172
250,0.5,0.25,-0.19999999999999996,0.8,0.43090675646278276
250,0.5,0.25,-0.19999999999999996,0.8,0.43290204465316334
250,0.5,0.25,-0.19999999999999996,0.8,0.4315523261310241
250,0.5,0.25,-0.19999999999999996,0.8,0.43961069050420726
250,0.5,0.25,-0.19999999999999996,0.8,0.42785593147442463
250,0.5,0.25,-0.19999999999999996,0.8,0.43492799709926405
250,0.5,0.25,-0.19999999999999996,0.8,0.43466492109672805
250,0.5,0.25,-0.19999999999999996,0.8,0.42568895765681064
250,0.5,0.25,-0.19999999999999996,0.8,0.4349647084440513
250,0.5,0.25,-0.19999999999999996,0.8,0.4161239193928593
250,0.5,0.25,-0.19999999999999996,0.8,0.43141824294882264
250,0.5,0.25,-0.19999999999999996,0.8,0.43611164057748164
250,0.5,0.25,-0.19999999999999996,0.8,0.4278546981931221
250,0.5,0.25,-0.19999999999999996,0.8,0.43447403132795986
250,0.5,0.25,-0.19999999999999996,0.8,0.43483717013486184
250,0.5,0.25,-0.19999999999999996,0.8,0.4277442826162179
250,0.5,0.25,-0.19999999999999996,0.8,0.43673891567173323
250,0.5,0.25,-0.19999999999999996,0.8,0.440027598938854
250,0.5,0.25,-0.19999999999999996,0.8,0.4351187092902343
250,0.5,0.25,-0.19999999999999996,0.8,0.45485993639533456
250,0.5,0.25,-0.19999999999999996,0.8,0.4330657953829102
250,0.5,0.25,-0.19999999999999996,0.8,0.42916361096093597
250,0.5,0.25,-0.19999999999999996,0.8,0.43301767912413347
250,0.5,0.25,-0.19999999999999996,0.8,0.4418884679292228
250,0.5,0.25,-0.19999999999999996,0.8,0.4396530432190635
250,0.5,0.25,-0.19999999999999996,0.8,0.41515865329034635
250,0.5,0.25,-0.19999999999999996,0.8,0.4375644846145548
250,0.5,0.25,-0.19999999999999996,0.8,0.4275724122014517
250,0.5,0.25,-0.19999999999999996,0.8,0.4592678157056709
250,0.5,0.25,-0.19999999999999996,0.8,0.4406923163383326
250,0.5,0.25,-0.19999999999999996,0.8,0.4202668704629812
250,0.5,0.25,-0.19999999999999996,0.8,0.41703967252315344
250,0.5,0.25,-0.19999999999999996,0.8,0.4389242869653833
250,0.5,0.25,-0.19999999999999996,0.8,0.4252833956772695
250,0.5,0.25,-0.19999999999999996,0.8,0.4371441915773085
250,0.5,0.25,-0.19999999999999996,0.8,0.43876849731432177
250,0.5,0.25,-0.19999999999999996,0.8,0.4249914683823114
250,0.5,0.25,-0.19999999999999996,0.8,0.43130692657846825
250,0.5,0.25,-0.19999999999999996,0.8,0.439955219654077
250,0.5,0.25,-0.19999999999999996,0.8,0.43917598536585706
250,0.5,0.25,-0.19999999999999996,0.8,0.442736410139965
250,0.5,0.25,-0.19999999999999996,0.8,0.437214028708989
250,0.5,0.25,-0.19999999999999996,0.8,0.43659156920931536
250,0.5,0.25,-0.19999999999999996,0.8,0.43398140096935894
250,0.5,0.25,-0.19999999999999996,0.8,0.4558908438962799
250,0.5,0.25,-0.19999999999999996,0.8,0.4500963748725373
250,0.5,0.25,-0.19999999999999996,0.8,0.43011382153434446
250,0.5,0.25,-0.19999999999999996,0.8,0.42337172362680836
250,0.5,0.25,-0.19999999999999996,0.8,0.4260909158060252
250,0.5,0.25,-0.19999999999999996,0.8,0.43755407191008566
250,0.5,0.25,-0.19999999999999996,0.8,0.4314560232933167
250,0.5,0.25,-0.19999999999999996,0.8,0.4386938101528989
250,0.5,0.25,-0.19999999999999996,0.8,0.42367557074831663
250,0.5,0.25,-0.19999999999999996,0.8,0.41841918688405594
250,0.5,0.25,-0.19999999999999996,0.8,0.4336751109217993
250,0.5,0.25,-0.19999999999999996,0.8,0.41962962590549063
250,0.5,0.25,-0.19999999999999996,0.8,0.44352578059590425
250,0.5,0.25,-0.19999999999999996,0.8,0.43245996338337483
250,0.5,0.25,-0.19999999999999996,0.8,0.42673135879724444
250,0.5,0.25,-0.19999999999999996,0.8,0.44821823331807487
250,0.5,0.25,-0.19999999999999996,0.8,0.4417901021975519
250,0.5,0.25,-0.19999999999999996,0.8,0.46044999622442656
250,0.5,0.25,-0.19999999999999996,0.8,0.4513523744592354
250,0.5,0.25,-0.19999999999999996,0.8,0.42186468838021834
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.41430532869202324
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.41686363974593493
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4303823388959937
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.40476151387427933
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4345957902176897
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.412409907993523
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.40192817833433553
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4240347507087138
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4112184399860941
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4230833262650564
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.40295209997997783
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.41843173987768184
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.42120423233931603
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.40637140346273254
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.40351217149776897
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4271217589586637
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.41429601091397666
250,0.5,0.25,-0.19999999999999996,0.8500000000000001,0.4184546477130004
